Date (GMT+1),Hydro Run-of-River,Biomass,Fossil brown coal / lignite,Fossil hard coal,Fossil oil,Fossil coal-derived gas,Fossil gas,Geothermal,Hydro water reservoir,Hydro pumped storage,Others,Waste,Wind offshore,Wind onshore,Solar,Load (incl. self-consumption)
,Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW)
2025-01-11T12:15+01:00,1759.1,4892.6,8148.1,4578.3,659.6,425.6,12751.3,23,9.8,226.7,1425,926.6,828.9,20741.8,15201.7,62734.1
2025-01-11T12:30+01:00,1745.5,4846.5,8097.2,4698.9,631.6,417.4,12763,22.9,13.2,137.6,1424.2,930.5,942.3,20845.7,14969.1,62578.8
2025-01-11T12:45+01:00,1747.6,4885,7974.1,4953.4,620.1,426.3,12761.4,23,35.4,69.9,1423.8,925.9,1029.1,21091,14534.9,62437.6
2025-01-11T13:00+01:00,1744.5,4876.9,7591.1,5151.8,641.1,442,12811.1,23,66.7,307.3,1424.7,928.1,1100.6,21268.8,14174.2,62353.4
2025-01-11T13:15+01:00,1739.1,4891.6,7829.6,5256.1,669.1,458.1,12765.5,22.9,15.5,313,1425.9,922.2,1084.2,21409.6,13579.6,61944.8
2025-01-11T13:30+01:00,1734.7,4891.4,8018.4,5424,670.9,456.3,12822,22.9,8.7,228.5,1425.5,924.9,1110,21507.9,12825,61781.8
2025-01-11T13:45+01:00,1734.3,4906.7,7870.5,5528.1,669.8,443.5,12994.5,23,50.9,120.7,1425.8,926.8,1178.2,21695.2,12011.2,61684.9
2025-01-11T14:00+01:00,1735.1,4900.4,7991.5,5580.5,676.6,460.2,12723.4,23,32,60.7,1426.1,925.1,1702.9,21830.9,10958.2,61558.2
2025-01-11T14:15+01:00,1740.7,4937.3,8128.4,5623.8,791.6,479.9,12729.6,23,20.6,197.9,1425.9,928.3,2009,22244.1,9793.5,61387.9
2025-01-11T14:30+01:00,1742,4932.6,8150.8,5663.3,820.6,445.2,12784.6,22.9,18,96.4,1426.3,918.4,2356.8,22587.9,8606.9,61197.3
2025-01-11T14:45+01:00,1743.8,4930.2,8221.6,5622.8,814.8,435.6,12845.4,23,26.9,172.9,1427.5,926.1,2406.6,22751.3,7352.7,61440.5
2025-01-11T15:00+01:00,1740.9,4968.5,8279.3,5470.5,817.3,408.5,12979.2,23,13.9,64.8,1426.8,928.6,2527.1,23223.2,6034.7,62607.7
2025-01-11T15:15+01:00,1735.8,5006.2,8184.7,5411.6,818.4,393.9,13193.5,23,29.2,96.8,1428.7,928.3,2676,23497,4710.9,62218.6
2025-01-11T15:30+01:00,1730.8,5042.1,7982.8,5449.7,804.6,400.1,13668.8,23,13.5,2.5,1428.6,922,3231.2,23704.3,3424.9,62339.7
2025-01-11T15:45+01:00,1720.5,5087.5,7790.1,5535.6,764,404.7,13745.4,23,64.9,47,1426.9,923.6,3617.3,24246.6,2252.2,62664.8
2025-01-11T16:00+01:00,1718,5197,7817.7,5630.7,659.6,393.9,13580.3,23,12.4,224.4,1428,934.5,3439.4,24880.4,1212.1,63162.6
2025-01-11T16:15+01:00,1704.1,5238.9,7943.5,5592.5,624.3,386.5,13705.1,23,10.4,252.7,1428.4,930.6,3667.6,25324.9,485,63610.3
2025-01-11T16:30+01:00,1703.5,5279.3,7931,5485.7,526,397.2,13725.6,23.1,31.7,190.5,1428.2,933.5,3930.4,25628.9,128,64456.8
2025-01-11T16:45+01:00,1699.9,5300.4,8027,5427.6,506.2,389.7,13729.9,23.2,14.8,203,1427.8,936.7,4015.1,25736.9,33.5,65407.7
2025-01-11T17:00+01:00,1698,5384.4,8013,5398.8,506.1,387.1,13477.4,23.2,9.4,337.6,1427.6,930.1,3902,25920.1,18.3,66722.3
2025-01-11T17:15+01:00,1693.8,5439.3,8030,5356,506.1,394.1,13197.4,23.2,23.8,477.3,1428.6,933.3,3884.9,26355.7,18.1,67415.5
2025-01-11T17:30+01:00,1690.8,5480.2,7986.7,5344.2,506.2,396.7,13073.7,23.3,33.1,746.7,1427.9,926.1,3833.3,26693.5,18.5,68347.6
2025-01-11T17:45+01:00,1683.2,5471.8,8069.5,5434.8,506.1,402.6,12958.5,23.3,47.2,884.6,1427.1,924.1,3791,26737.5,18.7,68706.7
2025-01-11T18:00+01:00,1678.7,5473.1,8079.6,5571.1,506.1,405.9,12945.8,23.4,85.4,1350.1,1426.5,921.6,3641.3,26688.2,20.3,68410
2025-01-11T18:15+01:00,1678.3,5458.7,8069.8,5551.8,506.2,405.8,13058.3,23.4,72.6,1131.5,1428,920.2,3598.7,26224.7,19,67838.2
2025-01-11T18:30+01:00,1678.9,5471.9,8050,5488.7,506.1,410.8,13047.3,23.4,60.6,1010.9,1425.7,925,3665.6,26001.7,16.8,67322.7
2025-01-11T18:45+01:00,1680.3,5476.7,8054.7,5463.2,506.1,402.4,12958.6,23.4,33,906.8,1426.2,923.5,3760.3,25823.9,19.8,66773.5
2025-01-11T19:00+01:00,1684.1,5449.8,8059.9,5414.6,506.2,400.3,12439.4,23.4,27,974.5,1426,937.8,4013.8,25521.4,14.3,66765
2025-01-11T19:15+01:00,1681.6,5414.3,8121.5,5324.7,506.3,419.5,11750.5,23.4,18.6,939.8,1427.5,928.3,4159.7,25285.3,13.3,66537.7
2025-01-11T19:30+01:00,1680,5374,8320.2,5247.5,506.3,425.7,11584.9,23.5,25.2,633.7,1427.8,927.6,4126.9,24936.2,12.4,66045.3
2025-01-11T19:45+01:00,1682.9,5350.8,8371.4,5199.7,506.3,416.4,11481.3,23.5,20.3,402.8,1428,928.4,4063.8,24456.9,11.9,65072.4
2025-01-11T20:00+01:00,1685.7,5218.6,8429.7,5103.1,506.3,397.9,11480.9,23.5,66.8,640.8,1428.7,926.5,4140,24018.9,11.2,63909.4
2025-01-11T20:15+01:00,1687.5,5189.8,8320.5,5040.2,506.3,391.2,11418.8,23.5,24.1,340.6,1429.1,934.9,4244.2,23741.8,11.3,62929.7
2025-01-11T20:30+01:00,1688.4,5134.1,8452,4978.8,506.3,408.6,11334.8,23.5,22.6,351,1428.6,932.3,4200,23496.1,11,62298.7
2025-01-11T20:45+01:00,1690.5,5106,8515.5,4887.2,506.3,398.5,11220.4,23.6,30.6,244.2,1446.6,938.2,3982.9,23205.3,10.4,61519
2025-01-11T21:00+01:00,1691.5,5014.1,8798.3,4826.7,506.3,392.5,11314,23.6,43.6,190.2,1548.5,933.7,3797.2,22905.1,10.4,60602.6
2025-01-11T21:15+01:00,1691.6,4998.8,8920.6,4697,506.3,408.7,11316.3,23.6,20.2,121.3,1546.7,936.3,3665.4,22612.9,10.5,60194
2025-01-11T21:30+01:00,1654.8,4975.9,8974.2,4584.9,506.3,414.2,11295.6,23.5,14.2,55.4,1544.9,939,3563.8,22477.2,10.4,59596.9
2025-01-11T21:45+01:00,1646.7,4975,8922.1,4509.4,506.3,409,11304.2,23.6,18.7,47.4,1545.1,935.8,3296.2,22302.8,10.9,58996.4
2025-01-11T22:00+01:00,1643.5,4902.7,9000.1,4423.5,506.3,404.8,11324.5,23.7,38.3,316.2,1502.9,934.9,3037,21242.6,0,58723.6
2025-01-11T22:15+01:00,1675.8,4898.2,8952.1,4439.6,506.3,411.6,11214.1,23.7,34.3,266.8,1430.1,935.5,2871.5,20999.5,0,57983.8
2025-01-11T22:30+01:00,1677.5,4886.7,8939.6,4463.2,506.3,418,11210.1,23.7,37.2,408.5,1429.1,932.1,2577,20628.9,0,57134.4
2025-01-11T22:45+01:00,1675.7,4864.1,8879.5,4597.3,506.3,404.1,11167.3,23.7,57.9,280.2,1430,941.9,2378.8,20118.9,0,56054.5
2025-01-11T23:00+01:00,1662.4,4718.5,8751.1,4676.7,506.5,402.8,11256.2,23.7,59,495,1430,948.2,2239.2,19666.7,0,55364.8
2025-01-11T23:15+01:00,1676.3,4824.2,8705.3,4573,506.4,431,11232,23.7,49.7,429.1,1429.6,940.7,2103.7,19393.2,0,54786
2025-01-11T23:30+01:00,1678.1,4797.2,8699,4462.7,506.3,444.7,11141.9,23.7,17.9,376.8,1430.8,942.2,1993.4,19047.6,0,53889.6
2025-01-11T23:45+01:00,1677.6,4777.7,8644.2,4376.7,506.3,433.6,11024.1,24.4,41.7,278.6,1462.3,943.9,1794.7,18698.3,0,53170
2025-01-12T00:00+01:00,1666.7,4672.2,8434.3,3954.5,498.2,652.7,10513.9,24.8,20.9,421.7,1560.1,922.3,2034,18980.9,0,52781.3
2025-01-12T00:15+01:00,1672.2,4738.1,8407.3,3888,498.1,427.8,10329,24.8,16.4,468.3,1555.7,924.2,2022.6,19307.7,0,52516.3
2025-01-12T00:30+01:00,1668.7,4675.2,8434.1,3978.3,498.1,425.2,10045.5,24.7,27.4,282.2,1554.1,922.2,2097.8,19300.6,0,51930.2
2025-01-12T00:45+01:00,1670.7,4702.8,8453.3,4041.4,498,410.4,9868.6,24.7,38.2,48.3,1570.4,923.5,2103.4,19054.9,0,51530.2
2025-01-12T01:00+01:00,1661,4614.2,8739.9,4047.7,498,396.8,9761.8,24.6,13.1,4.3,1612.9,925.4,1767,18729.9,0,50892.6
2025-01-12T01:15+01:00,1665,4611.3,8768.4,4002.4,498,415.2,9352.3,24.7,8.7,0.6,1620.2,923.5,2058.5,18360.2,0,50817.8
2025-01-12T01:30+01:00,1667.4,4641,8837.6,4027.1,498.1,439.5,9268.6,24.5,23.5,0.6,1690.7,919.3,2062.8,17745.3,0,50623.1
2025-01-12T01:45+01:00,1667.4,4641.9,8820.6,4065.4,498,427.7,9327.2,24.6,25.3,102.6,1691.5,920.9,2035.2,17510.6,0,50281.5
2025-01-12T02:00+01:00,1666.7,4618.2,8860.7,3998.6,498,411.1,8957.8,24.6,45.3,48.7,1690.4,916.1,1846.6,17337.9,0,50212.8
2025-01-12T02:15+01:00,1668.1,4648.4,8820.4,3990,498,401.6,8642.1,24.6,45.2,0.7,1723.6,911.1,1983.9,17293,0,50171.3
2025-01-12T02:30+01:00,1674.5,4662.3,8868,3960.6,498,398.2,8618.9,24.6,37,0.6,1830.3,913,2063,17241.6,0,50045.9
2025-01-12T02:45+01:00,1679,4672.8,8913.3,3968.2,498.1,403.4,8586.5,24.6,14.1,0.4,1835.2,912.5,2030.8,17296.3,0,49922.6
2025-01-12T03:00+01:00,1668,4607.6,9130.5,3945.5,498.1,409.2,8296.7,24.5,7.9,1.9,1834.9,905.3,2173.2,17513.1,0,49924.3
2025-01-12T03:15+01:00,1671.8,4661.2,9004.2,3959.3,498,409.2,8120.8,24.4,8.1,2.3,1834.2,899,2500.1,17214.6,0,49732.1
2025-01-12T03:30+01:00,1667.6,4652.3,8903.8,4023.4,498.1,393.6,8098.8,24.4,7.7,0.4,1893,899,2775.2,16890.2,0,49808
2025-01-12T03:45+01:00,1661.6,4650.6,8787.5,4041.9,498.1,402.3,8015.8,24.4,7.8,116.9,1915.8,894,2752.4,16855.3,0,49691.3
2025-01-12T04:00+01:00,1653.2,4661.1,8658.4,3942.7,498.1,419.9,7969,24.6,20.5,12.5,1985.3,893.2,2764.1,17084.9,0,49477.8
2025-01-12T04:15+01:00,1646.7,4672.8,8464.2,3880.6,498,411.1,7963.9,24.5,15.2,5.9,2047.1,891.4,2706.3,17101.1,0,49387.1
2025-01-12T04:30+01:00,1637.9,4632.2,8361.2,3787.5,498,431.8,7988.5,24.4,14.9,11.2,2093.2,896.1,2695.7,17259.2,9,49647.6
2025-01-12T04:45+01:00,1637.9,4677.9,8276.5,3675.4,498.1,428.9,8003.8,24.4,10.7,0.8,2093,902.4,2578.9,17350.7,8.8,49703
2025-01-12T05:00+01:00,1626.7,4650.3,8465.9,3618,498,408.4,8065.8,24.1,10.7,1.8,2124.6,896,2424.6,17637.8,8.9,49928.2
2025-01-12T05:15+01:00,1626.6,4679,8713.8,3620.2,498,410.3,8116.2,24.2,54,293.4,2143.7,892.1,2306.6,17530.6,9,49766.5
2025-01-12T05:30+01:00,1629.9,4704.8,8817.9,3617.2,498.1,420.8,8227.9,24.2,9.5,62.7,2142.2,898.6,2201.1,17204.1,9.6,49572.8
2025-01-12T05:45+01:00,1622.1,4674.8,9017.6,3758.6,498,421,8134.2,24.1,11.6,16.8,2143,896.9,2047.7,17023.6,9.7,49687
2025-01-12T06:00+01:00,1625.5,4809.7,9451.6,4028.2,498.1,417.1,8131.9,24.2,12.1,0.4,2143.7,889.7,1831.3,16953.3,9.4,49240.9
2025-01-12T06:15+01:00,1614.9,4797.4,9593,4109.7,498.1,413.8,8166.9,24.1,10.5,0.5,2142.8,890.5,1849.8,16598.4,9.5,49278.3
2025-01-12T06:30+01:00,1608.6,4808.2,9602.7,4224.3,498.1,407.8,8156,24.1,15.8,5.4,2142.3,892.8,1769.8,16171.1,9.3,49584.6
2025-01-12T06:45+01:00,1607,4874.4,9804,4350.5,498.1,416,8203.1,24.1,16.8,36.6,2143.1,894.3,1713.5,15668.2,9.2,49926.2
2025-01-12T07:00+01:00,1608.4,4925.3,9936.1,4378.5,498,401.1,8587.4,24.1,10.8,1.9,2144.7,900.2,1700.4,15084.5,9.2,50717.4
2025-01-12T07:15+01:00,1604.2,4965.1,9964.2,4498.2,498.1,422.2,8769.7,24.1,22.2,13.2,2193.6,902.5,1709.4,14557,9.9,50696.2
2025-01-12T07:30+01:00,1598.6,5007.7,10048.6,4657.7,498.1,420.6,8905.2,23.9,14.6,79.5,2193.6,902.8,1529.5,14066.3,11.4,50989.8
2025-01-12T07:45+01:00,1595,5028.4,10057.7,4819.3,498.1,415.8,9208.5,23.3,18.6,148.6,2193.8,902.7,1405.9,13631.1,12.5,51756.1
2025-01-12T08:00+01:00,1598.9,5078.9,9592.2,4986.3,498,427.6,9170.3,23.3,11.6,348.8,2099.9,904.9,1367.2,13248.8,19.5,53081.7
2025-01-12T08:15+01:00,1591.4,5124.9,9627.9,5099.2,498,437.1,9267.8,23.3,13.3,615.5,2013.8,903.8,1429,12920,93.6,53694.5
2025-01-12T08:30+01:00,1588.8,5178,9590.1,5130.3,498.1,458.9,9341.9,23.3,31.4,889.8,2014.7,900.9,1543.1,12485.7,536.7,54770.7
2025-01-12T08:45+01:00,1592,5209.6,9546.8,5254.5,498,453.9,9377.7,23.2,51.7,1302.5,2013.1,905.3,1624.8,11958,1387.1,55543.2
2025-01-12T09:00+01:00,1590.3,5241.2,9814.7,5329.3,498,441.2,9506.7,23.2,70.4,1212.7,2086.6,904.9,1548.3,11599.6,2440.5,55541.4
2025-01-12T09:15+01:00,1590.8,5252,9977.1,5362,498,436.3,9546.9,23.1,60.6,1329.6,2143.2,904.4,1430.2,11320.1,3661.5,56344
2025-01-12T09:30+01:00,1589.6,5231.6,9996.1,5369.3,498,436.4,9564.1,23.2,48.6,1274.3,2141.6,911.3,1191.8,10949.5,5009.4,57004.9
2025-01-12T09:45+01:00,1593.4,5255.1,10050.7,5380,498,437.6,9421.8,23.1,27.8,1048.3,2143.5,914.2,1022.6,10584.4,6437.5,57683.6
2025-01-12T10:00+01:00,1597.9,5204.2,10346.2,5382.8,498.1,454.1,9191,23.1,66.6,621.8,2231.7,911.7,1005.4,10374.7,7965.5,58134.8
2025-01-12T10:15+01:00,1601.5,5184.8,10414.9,5377.9,498,448.7,9273.3,23.1,17,266.5,2245.4,918.1,975.2,10145.3,9628.3,58549.8
2025-01-12T10:30+01:00,1606.3,5155.9,10466.6,5389.5,498.1,451.9,9450.3,23.1,17,186.7,2245.1,917.7,988.6,9848.7,11289.5,59080
2025-01-12T10:45+01:00,1610.2,5134,10423,5429.5,498,469.5,9441.6,23,14.3,226.7,2244.2,930.5,972.2,9368.4,12846.6,59779.4
2025-01-12T11:00+01:00,1618.1,5048.5,10976.5,5396.9,498,467.3,9065.5,23,22.9,69,2244.3,925.8,950.2,8986.1,14341,60439.8
2025-01-12T11:15+01:00,1617.1,5016,11163.1,5346.6,498,471.3,8764.5,23,19.8,65.2,2248.5,931.1,893.9,8783.3,15698.5,61043.3
2025-01-12T11:30+01:00,1602.1,4929.1,11125.5,5295.8,498,473.3,8690.4,23,26.2,135.6,2285,932.3,861.5,8573.2,16826.1,61427.7
2025-01-12T11:45+01:00,1599.2,4938.9,11181.6,5241.1,498.1,482.2,8637.4,22.9,27.2,249.6,2284.2,930.7,645.8,8158.3,17777.2,61272.9
2025-01-12T12:00+01:00,1597,4848.1,11321.3,5147.2,498.1,498.3,8656.3,22.9,51.6,162.6,2284.4,925.6,521.6,8026.2,18500.6,61045.8
2025-01-12T12:15+01:00,1606.4,4900.5,11085,5086.6,498.1,493.7,8670.4,22.8,35.2,48.1,2285.5,930,519.4,8032,19145,60711.5
2025-01-12T12:30+01:00,1612.6,4920.7,10947.6,4911.4,498,484.7,8678,22.8,6.4,39.5,2286,926.5,481.8,8073.2,19470.6,60107.7
2025-01-12T12:45+01:00,1616.8,4940.3,10787.7,4608.9,498,493.2,8658.6,22.8,29.6,42.7,2285.4,930.9,451.8,8100.7,19621.6,59786
2025-01-12T13:00+01:00,1609.1,4876.1,10600.3,4498.9,498.1,495.9,8768.4,22.8,33.6,41,2284.8,928.2,459,8082.5,19503.1,58695.6
2025-01-12T13:15+01:00,1618.7,4933,10458,4451.1,498,506.5,8701.6,22.8,9.1,38.2,2284.5,929.5,474.4,8068.7,19267.2,58171.2
2025-01-12T13:30+01:00,1605.1,4925.8,10270.5,4350.4,498,507.8,8644.9,22.8,10.9,38.2,2283.7,920.9,498.7,8073.8,18809.3,57626.4
2025-01-12T13:45+01:00,1603.8,4937.9,9834.1,4335.8,498,496.3,8642.4,22.8,31.5,90.4,2284.4,927,482.3,8046.9,17992.2,57123.3
2025-01-12T14:00+01:00,1607,4939.1,9594.8,4366.1,498,493.6,8656.3,22.8,67.4,118.2,2284.2,929.7,444.3,8050.9,16810.9,57067.6
2025-01-12T14:15+01:00,1612.9,4943.8,9944.7,4438.3,498,484.5,8756.2,22.7,64.5,120.2,2284.1,930.6,405.1,7910.3,15491.2,56680.8
2025-01-12T14:30+01:00,1621,4963.7,10490.4,4623.1,498,487.2,8869.7,22.7,67.6,111.1,2283.8,928.2,356.8,7682.1,13831.6,55985.6
2025-01-12T14:45+01:00,1622.9,4984.7,10956.9,4885.9,498,484.8,9001.3,22.7,64.9,257.6,2284,936.6,362.5,7558.2,11864.4,55868
2025-01-12T15:00+01:00,1622.4,5052.8,11268.4,5075,498,484.3,9409.3,22.8,49.3,95,2284,929.3,323.5,7422.4,9863.9,55689.1
2025-01-12T15:15+01:00,1613.1,5076.3,10340.4,5312.1,498,463.5,9608.9,22.8,143.4,968.4,2285.2,932.4,246.1,7189.4,7695.2,55617.7
2025-01-12T15:30+01:00,1604.7,5119.4,10340.4,5490.6,498,487.2,10069.7,22.8,238.3,1984.8,2285.8,933.7,215.9,7026.8,5508,55865.9
2025-01-12T15:45+01:00,1602.7,5154.8,10340.9,5617.1,498.1,506.3,10870.7,22.9,274.4,2376.1,2284.5,929.8,209.6,7002.5,3514,56071.6
2025-01-12T16:00+01:00,1599.8,5279,10328.5,5738.5,498,498.5,11633.8,22.9,122.8,1056.8,2285.6,930.9,196.3,6981.9,1878,56854.2
2025-01-12T16:15+01:00,1599.9,5353.8,10344.4,5784.4,498,519.4,12181.4,23,145,1806.2,2285.2,932.1,204.4,6814.5,729.3,57413.7
2025-01-12T16:30+01:00,1598.5,5389.9,10346.8,5789.1,498.1,529.3,12545.7,23,339.4,2647.3,2285.3,926.4,212.9,6767.1,172.7,58403.6
2025-01-12T16:45+01:00,1593.5,5417.9,10321.9,5786,498,528.9,12651.7,23.1,394.4,3545.1,2285.6,935.6,203.8,6722.5,39.5,59540.6
2025-01-12T17:00+01:00,1587.8,5470.3,10329.1,5855.8,498,509.2,12883.6,23,322.6,3271.4,2285.4,940.1,197.8,6760.7,20.7,60833.8
2025-01-12T17:15+01:00,1587,5509.3,10332.4,5866.1,498,492.1,13308.5,23,460.6,4148.4,2285.9,932.4,182.3,6739.6,20,62012.4
2025-01-12T17:30+01:00,1584.9,5492.5,10331.2,5864.4,498,517.1,13425.9,23.1,524.2,4953.2,2285.3,938.1,148.6,6677.7,19.3,63053.1
2025-01-12T17:45+01:00,1589.3,5527.5,10328.6,5867.6,498.1,521.2,13494.3,23.1,470.8,5172,2286.5,932.1,126,6471.7,15.8,63388.9
2025-01-12T18:00+01:00,1591.2,5561.8,10346.9,5871,498,510.7,13535.5,23.1,442.3,4377.8,2286.1,931.6,116,6345.6,14.1,63811.1
2025-01-12T18:15+01:00,1588.8,5571,10352.1,5888.9,498,500.3,13526,23.3,401.4,4250.3,2271.4,929.9,107.2,6275.9,13.5,63380.9
2025-01-12T18:30+01:00,1585.7,5570.3,10365.3,5920,498,489.5,13530.6,23.5,532.9,4714.8,2271.9,931.4,93.9,6236,13.3,63132.8
2025-01-12T18:45+01:00,1584.1,5551,10357.1,5911.4,498,471.9,13534.6,23.6,497.8,4522.7,2271.1,930.5,92.7,6178.8,12.3,62938.6
2025-01-12T19:00+01:00,1584.2,5507.9,10365.2,5897.7,498,466.2,13503.1,23.6,432.1,4601.2,2271.7,918.4,126.8,6166.6,12.4,62760.6
2025-01-12T19:15+01:00,1583.9,5499.7,10325.8,5915.6,498,483.7,13488.6,23.6,374.8,3908.9,2271.9,930,161.6,6148.9,11,62218.9
2025-01-12T19:30+01:00,1589.9,5492.7,10773.3,5913.2,498,491.7,13446.5,23.6,314.3,3503.1,2272.5,932.8,153,6104.3,10.5,61711
2025-01-12T19:45+01:00,1592,5472.1,10810.4,5911.3,498,455.2,13341.2,23.6,422.9,3085.2,2257.3,923.2,105.2,5954.4,10,61364.7
2025-01-12T20:00+01:00,1595.9,5364.5,10969.6,5887.2,498,424,13324,23.6,324.3,2760.7,2195.2,926.2,77.5,5768.5,9.7,60312.8
2025-01-12T20:15+01:00,1602.1,5326,11088.1,5882.4,498,412.2,13240.8,23.6,312.1,2493.8,2194.9,935.4,82.3,5515.3,9.7,59667.9
2025-01-12T20:30+01:00,1607.6,5274.3,11151.6,5871.3,498,412.6,13157.8,23.5,283.3,1938.7,2195.5,935.2,110.2,5266.3,9.9,58783.8
2025-01-12T20:45+01:00,1613.6,5259,11135.2,5866.8,498,403.4,13129.6,23.5,57,1314.3,2193.5,931.6,91.9,4951.6,9.7,57628.3
2025-01-12T21:00+01:00,1612.7,5161.4,11187.8,5851.1,498,411.6,13282.9,23.5,214.7,987.2,2193.5,933.9,81.5,4642.6,10.7,57391.6
2025-01-12T21:15+01:00,1620,5110.1,11144,5846.6,498.1,410.7,12921.8,23.5,190,813.5,2193.2,930.9,82.9,4374.4,9.3,57373.8
2025-01-12T21:30+01:00,1620.9,5079.9,11142.9,5856.3,498,439,12730.3,23.5,125.4,599.3,2193.7,922,128.7,4038.3,9,57099.5
2025-01-12T21:45+01:00,1619.4,5052,11151.9,5846.6,498.1,440.3,12530.5,23.5,36.7,473.1,2193.4,928.6,188.8,3835.6,10,57075.3
2025-01-12T22:00+01:00,1620.9,4954.6,11164.2,5802.9,498.1,434.9,12183.3,23.5,186.9,988.7,2194.6,918.7,209.6,3543.4,0,57046.1
2025-01-12T22:15+01:00,1623.4,4930.1,11157.7,5768.8,498,433.5,11858.5,23.6,161.8,774.9,2194.2,918.1,194.4,3313.5,0,56721.7
2025-01-12T22:30+01:00,1623.7,4906.2,11189.1,5752.1,498,439.9,11267.6,23.7,152.6,729.8,2196.2,919.8,156,3021.9,0,55925.3
2025-01-12T22:45+01:00,1630.7,4939.5,11203.9,5716.7,498,428.5,10978.5,23.7,116.5,503.5,2195.1,923,151.1,2769.3,0,55041.7
2025-01-12T23:00+01:00,1627,4839.3,11204.3,5666.3,498,417.3,10607.6,23.7,177.1,657.6,2195.7,919.6,175.7,2552.5,0,54668.1
2025-01-12T23:15+01:00,1625.9,4835,11070.6,5657.5,498.1,417.1,10482.6,24.2,72.8,289.1,2195.7,918.3,149.2,2390.6,0,53785.8
2025-01-12T23:30+01:00,1617.6,4781.5,10998.7,5650.7,498,437.1,10466.8,24.8,149.5,286.3,2195.4,918.7,136.5,2239.4,0,53156.6
2025-01-12T23:45+01:00,1606.5,4695.5,10911.8,5655.6,498.1,448.7,10347,24.9,54.1,120.9,2196.6,918.6,128.9,2098.2,0,52604.2
2025-01-13T00:00+01:00,1601.9,4693,10664.7,5652.3,500.1,647.1,9940.9,24.9,189.1,600.5,2196.7,921.9,170.7,2054,0,51782.5
2025-01-13T00:15+01:00,1600.6,4720.4,10558.6,5656.9,500.1,480.2,9617.3,25.1,185.6,364.1,2196.2,909,193.1,2019.7,0,51473.2
2025-01-13T00:30+01:00,1592.7,4640.6,10527.7,5641.8,500.1,481.4,9338.3,25,146.5,125.5,2196.7,906.5,229.5,2032.9,0,51168.5
2025-01-13T00:45+01:00,1578,4513.2,10603.6,5663.7,500.1,479.8,9040.4,25,146.6,126.4,2197.2,917.8,275.1,2044.8,0,50900.3
2025-01-13T01:00+01:00,1601.7,4656.9,10735.6,5650.7,500.1,476.8,9011.3,25,181,301.7,2197.2,914.4,279.9,1972.4,0,50442.7
2025-01-13T01:15+01:00,1603.6,4655.1,10692.6,5592.2,500.1,483.3,8890.4,25,145.7,101.2,2197.4,903.2,288.6,1944.1,0,50390.7
2025-01-13T01:30+01:00,1608.8,4653.2,10702.2,5544.2,500.1,491.7,8855.2,24.9,140.3,149.4,2197.8,908.1,315.4,1967.1,0,50092.4
2025-01-13T01:45+01:00,1602,4599.9,10673.2,5488.6,500.1,500,8991.4,24.9,161,214.2,2196.6,907.4,346,1972.6,0,50304.6
2025-01-13T02:00+01:00,1608.9,4650.7,10717.5,5473.7,500.1,495.6,9222.7,24.9,177.6,250.1,2197.4,899.9,396.2,2011.2,0,50153.4
2025-01-13T02:15+01:00,1604.8,4657.5,10685.7,5407.5,500.2,474.9,9174.6,24.9,168.4,257.5,2197.7,897.6,488.6,2044.4,0,49971.6
2025-01-13T02:30+01:00,1596.7,4619.6,10672.8,5340.1,500.1,464.7,9075.1,24.9,161.4,184.3,2197,888.9,595.3,2047.3,0,50105.2
2025-01-13T02:45+01:00,1596.2,4637.4,10644.6,5316,500.1,476.1,9094.8,25,150.6,132.8,2196.5,888.3,729.4,2110.6,0,50194
2025-01-13T03:00+01:00,1590.3,4628,10685.3,5250.7,500.1,469.4,9323.4,24.9,172.7,277.4,2196.9,890,854.4,2213.8,0,49913.1
2025-01-13T03:15+01:00,1590.6,4651.8,10676.5,5223.9,500.1,449.3,9374.7,24.9,166.3,169.8,2197.1,884.4,1006.8,2326.7,0,50276
2025-01-13T03:30+01:00,1593.3,4647.6,10680.5,5222.9,500.1,436.6,9304,25.1,123.6,74.2,2196.1,885.3,1180,2500.8,0,50456.7
2025-01-13T03:45+01:00,1591.4,4644.6,10647.8,5230,500.1,438.1,9329.3,25,60.5,18.4,2196.6,891.1,1373.7,2751.4,0,50607.5
2025-01-13T04:00+01:00,1585.8,4662.5,10703.4,5262.8,500.1,431.5,9409,25,134.8,88,2196,889.7,1645.9,2971.5,0,50928.4
2025-01-13T04:15+01:00,1580.7,4682.1,10644.9,5253.7,500.1,441,9523,25,151.2,108.6,2196.7,901,1766.2,3195.2,0,51522.1
2025-01-13T04:30+01:00,1571.3,4672.7,10645.4,5237.1,500.1,444,9578.6,25.1,141.4,132.6,2195,914.8,1928.7,3417.2,8.8,52089.2
2025-01-13T04:45+01:00,1562.7,4669,10695.8,5298.2,500.1,441.9,9632.7,25.1,46.4,34.6,2194.9,910.4,2088.4,3625.8,8.9,52725.8
2025-01-13T05:00+01:00,1559.1,4692.1,10743.4,5439.6,500.1,436.9,9913.6,25.1,108.4,254.5,2194.8,907.2,2213.3,3806.3,9.2,54775.7
